4.940585269599042704e+02,0.000000000000000000e+00,2.909191380362946120e+02
0.000000000000000000e+00,4.956952160424289673e+02,2.536723146140640779e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
